Number,Station,x,y
16.4,USC00082008,29.6333,-83.1053
21.95,USC00082046,24.7425,-80.9819
17.8,USC00082150,29.1967,-81.0083
13.9,USC00082220,30.7244,-86.0939
13.85,USC00082229,29.0097,-81.2981
18.3,USC00082298,26.6639,-81.09
22.2,USC00082418,24.6278,-82.8736
22.2,USC00082441,24.7706,-80.9072
14.4,USC00082915,29.755,-81.5389
11.4,USC00082944,30.6669,-81.4525
22.2,USC00083020,25.1422,-80.9144
19.7,USC00083026,28.0425,-81.0372
14.45,USC00083153,27.5728,-82.1392
21.95,USC00083163,26.1019,-80.2011
22.5,USC00083168,26.1408,-80.1061
20.85,USC00083207,27.4419,-80.3508
16.1,USC00083470,30.2717,-82.1856
17.5,USC00083874,29.7653,-81.4697
22.2,USC00083909,25.8175,-80.2858
17.75,USC00083956,29.8286,-82.5972
22.5,USC00084050,26.0281,-80.1342
21.4,USC00084095,25.5011,-80.55
20.0,USC00084210,26.4622,-81.4406
18.1,USC00084289,28.8028,-82.3128
23.9,USC00084320,24.9178,-80.6364
13.3,USC00084366,30.2875,-81.3928
15.8,USC00084394,30.5228,-82.9447
21.15,USC00084412,25.1936,-80.3492
22.2,USC00084461,26.86,-80.0553
18.6,USC00084625,28.2764,-81.4239
19.45,USC00084662,26.7458,-81.4264
15.0,USC00084731,30.1853,-82.5942
15.0,USC00084802,27.9922,-82.0139
17.25,USC00085076,28.8728,-81.7844
18.6,USC00085184,26.4986,-80.2161
14.75,USC00085275,30.4653,-83.4022
18.35,USC00085359,25.9492,-81.7139
14.45,USC00085377,30.7342,-85.0306
13.35,USC00085539,30.1064,-83.1819
20.0,USC00085612,28.1136,-80.6539
22.5,USC00085667,25.7553,-80.3836
15.0,USC00085880,30.4406,-83.9858
20.0,USC00085895,26.84,-81.0872
16.95,USC00085973,27.9378,-81.5992
18.6,USC00086048,26.8261,-81.4914
18.9,USC00086065,27.24,-82.3153
20.85,USC00086078,26.1653,-81.6842
12.2,USC00086129,30.9539,-85.8831
13.9,USC00086240,30.5317,-86.4928
22.25,USC00086315,25.95,-80.2158
15.0,USC00086414,29.1639,-82.0778
12.5,USC00086485,27.1508,-80.8653
17.5,USC00086618,29.4794,-81.9681
21.95,USC00086657,26.7897,-81.3045
21.15,USC00086764,26.8261,-80.1489
17.75,USC00086767,29.6319,-81.2061
14.45,USC00086828,29.9989,-84.485
14.45,USC00086842,30.2492,-85.6606
13.6,USC00086880,27.6089,-82.3475
6.95,USC00086999,30.53,-87.1989
20.25,USC00087020,25.5819,-80.4361
15.55,USC00087025,30.0986,-83.5742
17.5,USC00087205,28.0208,-82.1386
17.75,USC00087228,28.7992,-81.5372
17.25,USC00087304,27.0997,-80.2628
18.05,USC00087397,26.9147,-81.9969
20.8,USC00087760,25.3867,-80.5936
15.25,USC00087826,29.8858,-81.2883
15.3,USC00087851,28.3378,-82.26
14.15,USC00087886,27.7628,-82.6261
18.85,USC00087982,28.8147,-81.2778
16.1,USC00088076,29.6711,-83.3883
20.0,USC00088368,26.47,-80.6403
16.65,USC00088529,29.9381,-82.1164
21.4,USC00088620,27.1897,-80.2397
15.3,USC00088756,30.3961,-84.3556
14.7,USC00088782,27.7053,-82.4008
15.3,USC00088824,28.1522,-82.7539
11.4,USC00089120,29.4081,-82.8189
16.95,USC00089176,27.1006,-82.4364
20.85,USC00089219,27.6528,-80.4031
10.3,USC00089401,27.5478,-81.7994
19.4,USC00089430,28.5175,-82.5756
21.95,USC00089511,26.0933,-80.3953
15.55,USC00089566,30.1192,-85.2042
15.85,USC00089640,30.4392,-82.7847
13.65,USC00090010,31.9381,-83.3078
14.45,USC00090140,31.5339,-84.1489
4.7,USC00090181,34.165,-84.73
3.9,USC00090219,34.1014,-84.3506
3.9,USC00090236,34.4417,-83.5161
6.65,USC00090311,33.5572,-82.3369
14.2,USC00090670,31.8414,-82.3756
5.0,USC00090969,34.8544,-83.9444
11.9,USC00090979,31.2239,-84.5553
13.05,USC00091266,32.3767,-81.6739
11.1,USC00091340,31.1681,-81.5022
14.75,USC00091463,30.8697,-84.2175
14.15,USC00091500,31.1903,-84.2036
6.65,USC00091640,33.5972,-85.0806
0.6,USC00091665,34.2042,-84.7925
5.3,USC00091732,34.0589,-85.2339
2.75,USC00091863,34.7583,-84.7642
4.2,USC00091908,34.9203,-85.2711
4.7,USC00091965,34.6158,-83.5428
6.15,USC00091982,34.8878,-83.3967
3.9,USC00092006,34.5858,-83.7658
8.6,USC00092159,32.5181,-84.9378
3.9,USC00092180,34.2625,-83.4894
11.95,USC00092266,31.985,-83.7747
3.9,USC00092283,34.5181,-83.5286
4.2,USC00092318,33.5972,-83.8436
11.95,USC00092361,31.8453,-83.9408
4.2,USC00092408,34.2286,-84.1281
10.55,USC00092450,31.7672,-84.7931
5.0,USC00092485,33.9983,-84.7511
3.6,USC00092517,34.1175,-83.3045
15.0,USC00092738,31.0286,-84.8911
13.9,USC00092783,31.4889,-82.8206
11.65,USC00092839,32.5575,-82.9036
4.2,USC00092966,32.2003,-83.2058
3.65,USC00093060,34.1408,-82.855
12.8,USC00093325,30.8264,-82.3606
15.3,USC00093465,30.74,-82.1278
14.15,USC00093538,31.8694,-81.6236
10.25,USC00093578,31.615,-85.0494
3.6,USC00093621,34.3006,-83.86
10.55,USC00093658,31.8967,-85.0375
6.1,USC00093754,31.9881,-81.9522
3.9,USC00094133,34.3517,-82.93
12.2,USC00094170,32.2842,-83.4681
13.6,USC00094204,31.8878,-82.5808
4.45,USC00094230,34.6997,-83.7261
14.75,USC00094429,31.0767,-82.8003
8.35,USC00094594,32.8294,-83.2389
3.35,USC00094648,34.4758,-84.4461
5.85,USC00094676,31.5075,-81.8628
10.25,USC00094862,32.7128,-82.5414
4.45,USC00094941,34.8531,-85.3142
12.75,USC00095061,31.7633,-84.1869
4.45,USC00095165,33.8706,-83.1136
9.45,USC00095314,33.0125,-82.3914
4.45,USC00095404,33.8533,-84.5783
14.45,USC00095492,31.0833,-82.5653
4.2,USC00095666,33.4769,-84.0336
8.05,USC00095811,32.3956,-82.0608
10.3,USC00095863,32.8753,-82.2156
6.65,USC00095874,33.0831,-83.2497
6.1,USC00095988,33.3328,-83.6975
9.75,USC00096087,31.1769,-83.7492
2.8,USC00096093,34.9047,-83.4128
8.3,USC00096148,32.6089,-85.0756
14.45,USC00096219,31.2739,-81.9197
6.1,USC00096335,33.3997,-84.915
10.85,USC00096838,31.3781,-82.1292
5.55,USC00097087,32.0467,-84.3711
13.35,USC00097171,31.6953,-82.9239
4.4,USC00097528,32.6319,-81.7722
5.0,USC00097600,34.2414,-85.1583
8.85,USC00097777,32.9744,-82.8045
15.0,USC00097808,31.3981,-81.2808
2.5,USC00097827,34.6647,-83.7342
3.9,USC00098064,33.5636,-83.0767
5.25,USC00098436,34.4547,-85.39
3.3,USC00098535,32.6864,-84.5208
15.3,USC00098666,30.9139,-83.8611
4.15,USC00098703,31.4461,-83.4767
3.6,USC00098740,34.5786,-83.3319
3.9,USC00098950,33.8722,-83.5358
15.3,USC00098974,30.8056,-83.2736
11.4,USC00099027,32.1083,-83.8289
8.05,USC00099124,32.6094,-83.6164
5.55,USC00099141,33.4028,-82.6222
3.65,USC00099157,33.7264,-82.7058
13.9,USC00099186,31.2514,-82.3128
10.55,USC00099194,33.0714,-82.0072
3.9,USC00099291,32.8861,-85.1839
3.6,USC00099486,33.9664,-83.2911
14.7,USC00099502,30.9592,-81.7072
-1.95,USC00100010,42.9536,112.8253
0.85,USC00100218,42.7986,112.8036
-9.45,USC00100375,43.6356,113.2997
-1.1,USC00100528,47.2533,115.9203
1.1,USC00100667,47.9803,116.5594
-3.6,USC00100803,42.3353,111.385
-4.45,USC00100915,43.1917,112.3453
3.35,USC00101017,43.7383,116.2022
2.5,USC00101018,43.5253,116.0542
1.9,USC00101180,44.8364,116.8981
3.35,USC00101195,42.8819,115.8017
2.75,USC00101220,42.6006,114.7453
1.1,USC00101363,48.0864,116.0572
-1.65,USC00101408,44.5733,116.6753
-2.5,USC00101514,44.5228,116.0481
0.85,USC00101551,42.5503,114.8661
-6.65,USC00101671,43.9778,113.8292
1.65,USC00101956,47.6822,116.7967
2.2,USC00102159,46.0336,116.3919
-3.1,USC00102187,44.7442,116.4325
-5.25,USC00102260,43.4628,113.56
1.65,USC00102444,43.5764,116.7475
-7.8,USC00102577,45.5697,115.4528
-3.65,USC00102676,43.7306,111.1125
-5.3,USC00102707,44.2436,112.2006
-0.55,USC00102845,46.5022,116.3217
-2.8,USC00102875,45.8356,115.4611
-2.8,USC00102892,46.7822,116.1797
0.85,USC00102942,43.8544,116.4664
-3.35,USC00103108,43.3428,114.79
-0.8,USC00103143,46.0931,115.5356
-2.2,USC00103297,43.0425,112.4144
-0.55,USC00103448,44.1011,115.9694
-5.55,USC00103558,45.5469,113.9258
-2.5,USC00103732,42.5872,111.7275
2.2,USC00103760,43.0175,116.1772
2.8,USC00103771,45.9414,116.1175
0.85,USC00103932,42.8114,114.9239
-8.35,USC00103940,43.5186,114.3025
-4.45,USC00103964,43.9664,112.2642
-0.55,USC00104140,42.5972,114.1378
-1.1,USC00104150,46.6311,115.8086
-3.1,USC00104279,42.1628,112.6489
1.1,USC00104295,42.3528,114.5739
1.1,USC00104318,43.6058,116.9211
-4.2,USC00104384,43.7828,113.0033
-4.45,USC00104442,43.8383,115.8319
-4.7,USC00104598,44.4189,111.3714
-1.95,USC00104670,42.7325,114.5192
0.8,USC00104793,46.23,116.0339
1.1,USC00104831,47.5339,116.1222
-10.3,USC00104845,43.6842,114.3603
1.4,USC00105015,46.0983,115.8875
-2.25,USC00105143,42.6194,112.0067
-7.2,USC00105177,44.6831,113.3622
-3.05,USC00105275,42.1231,111.3133
-6.1,USC00105462,43.9178,113.6153
-0.8,USC00105567,42.3061,113.3689
-5.25,USC00105678,42.6681,112.9981
-5.0,USC00105685,44.5664,113.8953
-1.9,USC00105708,44.8872,116.1047
-3.35,USC00105716,42.6522,112.1936
-0.25,USC00105897,44.7189,115.015
-3.3,USC00105980,42.6769,113.5022
1.65,USC00106152,46.7281,116.9558
2.75,USC00106250,42.0264,115.3597
-0.6,USC00106305,43.6039,116.5753
-5.55,USC00106388,44.9714,116.2933
-0.55,USC00106424,46.2325,116.243
0.25,USC00106542,42.2342,113.8981
-5.25,USC00106586,44.1758,116.2828
1.15,USC00106844,43.8022,116.9442
-1.95,USC00106877,42.6117,113.7628
-2.25,USC00106891,44.0764,116.9311
-6.95,USC00107040,43.3086,114.0667
-2.2,USC00107046,46.4922,115.8006
0.55,USC00107208,42.8917,112.4086
0.0,USC00107210,42.875,112.4469
2.2,USC00107301,46.9603,116.855
-1.1,USC00107320,46.51,114.7111
-3.65,USC00107346,42.0933,111.8825
-1.65,USC00107386,48.3511,116.8353
-4.15,USC00107563,45.7075,115.3444
-5.55,USC00107644,43.8083,111.7892
5.55,USC00107648,43.2064,116.7494
-9.45,USC00107673,43.0517,114.155
-2.5,USC00107689,43.6761,111.9125
3.3,USC00107706,45.3542,116.395
-6.65,USC00108022,43.9517,111.6789
0.85,USC00108062,47.3164,116.5789
-5.25,USC00108080,45.1731,113.8856
-2.25,USC00108380,42.9383,114.4169
-4.45,USC00108395,45.3767,114.2775
-0.3,USC00108412,43.0022,116.8317
-4.45,USC00108535,42.6514,111.5833
-5.85,USC00108676,44.2208,114.9347
3.1,USC00108928,43.2436,116.3783
-2.8,USC00108937,43.4372,111.2792
-2.8,USC00109000,45.1017,114.8508
-2.75,USC00109065,43.8564,111.2769
2.25,USC00109293,42.5808,114.4569
-1.35,USC00109303,42.5458,114.3461
1.7,USC00109498,47.4753,115.9314
-2.5,USC00109698,42.0358,111.9617
1.7,USC00109846,46.2381,116.6233
-4.2,USC00109963,45.545,115.2514
-8.9,USC00110072,41.1978,-90.7447
-3.35,USC00110137,38.8669,-90.1489
-11.15,USC00110140,41.1203,-90.1642
-6.9,USC00110306,39.9275,-89.7964
-13.9,USC00110338,41.7803,-88.3092
-11.65,USC00110356,40.6633,-90.4447
-9.15,USC00110442,42.1153,-88.1639
-12.2,USC00110598,40.3444,-91.1125
-9.2,USC00110764,40.4864,-89.0864
-1.4,USC00110993,37.1275,-88.6531
-3.35,USC00111160,38.5669,-90.1942
-1.65,USC00111265,37.7308,-89.1658
-6.4,USC00111280,39.2883,-89.8703
-5.0,USC00111290,38.625,-89.3631
-2.75,USC00111302,38.0733,-88.1805
-8.05,USC00111420,41.3978,-88.2819
-10.0,USC00111436,39.4761,-88.1653
-13.9,USC00111475,40.7408,-88.7181
-6.9,USC00111497,42.14,-87.7853
-9.15,USC00111550,41.8558,-87.6094
-11.4,USC00111577,41.7372,-87.7775
-9.15,USC00111836,40.6211,-89.2414
-11.4,USC00112140,40.1392,-87.6478
-11.7,USC00112193,39.8289,-88.9506
-10.0,USC00112223,41.9342,-88.7756
-3.05,USC00112353,37.4389,-88.6678
-6.35,USC00112483,37.9878,-89.1931
-9.2,USC00112500,41.1072,-88.4111
-4.7,USC00112687,39.1181,-88.6244
-8.9,USC00112736,42.0628,-88.2861
-16.65,USC00112745,42.3161,-90.2269
-7.75,USC00112931,38.3806,-88.3264
-5.0,USC00113106,38.6781,-88.4797
-10.25,USC00113262,42.2972,-89.6039
-9.2,USC00113290,41.8978,-90.1544
-11.95,USC00113320,40.9464,-90.3856
-17.5,USC00113335,41.1739,-90.035
-14.75,USC00113384,41.4511,-90.1486
-10.85,USC00113455,40.8822,-91.0233
-1.65,USC00113580,37.2036,-89.0422
-3.35,USC00113612,38.2758,-87.9989
-10.0,USC00113717,39.7378,-90.7086
-5.85,USC00113879,37.7408,-88.5244
-8.05,USC00114078,39.1397,-88.1906
-8.9,USC00114108,39.1611,-89.4919
-12.8,USC00114198,40.4664,-87.685
-13.65,USC00114355,41.4256,-91.0094
-4.45,USC00114400,38.4933,-88.9708
-6.1,USC00114442,39.7347,-90.1978
-6.9,USC00114447,39.7133,-90.2286
-5.25,USC00114489,39.1025,-90.3431
-8.6,USC00114530,41.5033,-88.1033
-3.35,USC00114629,37.9833,-89.9469
-10.8,USC00114710,41.2428,-89.8997
-12.2,USC00114780,40.9025,-90.2897
-17.2,USC00114823,40.5839,-90.9686
-3.6,USC00114957,38.7239,-87.7197
-3.9,USC00114991,38.6003,-89.8178
-14.7,USC00115079,40.1519,-89.3386
-8.9,USC00115097,41.8128,-88.0728
-7.5,USC00115113,39.6314,-89.8744
-10.3,USC00115326,42.2636,-88.6078
-8.35,USC00115372,41.3286,-88.7533
-13.35,USC00115413,40.1642,-89.6511
-9.15,USC00115493,42.3092,-88.2533
-9.4,USC00115712,40.9125,-89.0339
-10.0,USC00115768,40.9442,-90.6381
-14.15,USC00115772,40.9361,-90.7197
-8.6,USC00115825,41.3708,-88.4336
-15.0,USC00115833,41.7944,-89.9681
-6.9,USC00115841,39.4158,-89.4614
-3.05,USC00115888,38.4106,-87.7578
-13.35,USC00115901,42.0981,-89.9842
-4.15,USC00115943,38.3483,-88.8533
-9.15,USC00115961,42.2553,-88.0775
-4.2,USC00116011,38.3419,-89.3592
-5.55,USC00116025,39.3536,-88.5
-11.4,USC00116080,41.1925,-91.0578
-9.45,USC00116157,38.9917,-88.1828
-8.85,USC00116200,40.5492,-88.9497
-4.15,USC00116446,38.7003,-88.0817
-9.15,USC00116526,41.3283,-88.9106
-6.65,USC00116558,39.0064,-87.6236
-5.55,USC00116579,39.3686,-89.0867
-6.65,USC00116610,39.6186,-87.6672
-8.35,USC00116616,41.4947,-87.6803
-11.1,USC00116661,41.6653,-88.9781
-8.3,USC00116663,40.455,-88.1417
-7.75,USC00116738,39.8058,-90.8239
-9.45,USC00116753,41.3503,-89.1072
-8.6,USC00116819,40.7569,-88.1828
-15.0,USC00116897,42.0344,-89.6072
-8.05,USC00116910,40.8778,-88.6364
-10.25,USC00116970,40.5914,-90.4642
-15.0,USC00116998,41.3661,-89.4519
-10.3,USC00117004,40.9275,-89.7564
-6.4,USC00117077,39.9036,-91.4283
-5.8,USC00117126,39.1481,-89.1022
-2.75,USC00117187,38.0406,-88.9883
-5.0,USC00117345,39.0061,-87.7769
-10.25,USC00117354,41.9117,-89.0708
-9.7,USC00117391,41.5181,-90.5647
-13.9,USC00117457,41.6042,-88.085
-2.75,USC00117487,37.4747,-88.4122
-7.8,USC00117551,40.1275,-90.5592
-8.9,USC00117590,40.4536,-88.5364
-4.45,USC00117636,38.6403,-88.9458
-6.4,USC00117876,39.4078,-88.7739
-6.65,USC00117952,39.9678,-87.8228
-1.1,USC00118020,37.1644,-88.4311
-6.4,USC00118186,39.7967,-89.6769
-15.8,USC00118293,42.3997,-89.9903
-8.35,USC00118324,42.0256,-88.1783
-6.65,USC00118389,39.5608,-88.6089
-7.2,USC00118684,39.7947,-88.2911
-13.35,USC00118740,40.0839,-88.2403
-5.3,USC00118781,38.9578,-89.0953
-12.2,USC00118860,39.5061,-89.7689
-18.6,USC00118916,41.5603,-89.6025
-8.3,USC00119021,40.7942,-87.7544
-7.5,USC00119241,39.4408,-90.3789
-7.5,USC00119331,39.635,-90.4528
-11.1,USC00120177,40.1117,-85.7164
-3.85,USC00120200,41.6639,-85.0183
-7.75,USC00120331,40.2839,-87.1964
-10.8,USC00120676,40.6683,-84.93
-5.0,USC00120784,39.1742,-86.5214
-4.45,USC00120830,40.8142,-85.1547
-1.95,USC00120852,38.0303,-87.2736
-12.8,USC00120858,40.535,-87.453
-4.2,USC00121030,39.4239,-85.0144
-6.4,USC00121303,39.9617,-86.0586
-7.25,USC00121417,40.6653,-86.955
-11.35,USC00121739,41.1453,-85.4897
-4.15,USC00121747,39.1661,-85.9228
-7.5,USC00121873,40.0028,-86.8011
-4.15,USC00122096,40.8483,-84.93
-6.95,USC00122149,40.615,-86.6661
-3.9,USC00122309,38.4558,-86.6983
-5.0,USC00122620,38.87,-87.0917
-6.65,USC00122638,40.2872,-85.8453
-5.25,USC00122825,40.2539,-85.1483
-8.9,USC00123078,40.9842,-86.8872
-12.5,USC00123082,40.2986,-86.5067
-5.85,USC00123091,39.4683,-86.0411
-4.15,USC00123104,38.8672,-87.3083
-3.9,USC00123206,41.3414,-85.1292
-4.4,USC00123207,41.3367,-85.1197
-6.15,USC00123418,41.5575,-85.8825
-6.4,USC00123513,39.6439,-86.8767
-5.85,USC00123527,39.7858,-85.7611
-4.75,USC00123547,39.3475,-85.4892
-4.15,USC00123777,40.4356,-85.2892
-5.0,USC00124181,40.8556,-85.4981
-4.15,USC00124244,41.6317,-87.0881
-6.1,USC00124272,39.7164,-86.0678
-8.05,USC00124657,41.3053,-86.6286
-7.2,USC00124662,40.4583,-86.1758
-7.5,USC00124715,40.2964,-86.9028
-4.4,USC00124730,41.6475,-85.4122
-6.65,USC00124782,41.5269,-86.2692
-9.2,USC00124837,41.6117,-86.7297
-3.65,USC00124977,38.675,-85.6033
-6.65,USC00125117,40.7478,-86.3878
-9.15,USC00125174,41.2647,-87.4178
-4.2,USC00125237,38.7369,-85.3942
-5.85,USC00125337,40.58,-85.6586
-5.0,USC00125407,39.4039,-86.453
-2.25,USC00126001,37.9286,-87.8956
-5.55,USC00126164,39.8942,-85.3953
-9.7,USC00126400,41.3589,-85.6997
-5.85,USC00126420,40.9936,-85.775
-4.45,USC00126435,39.0017,-85.5997
-4.45,USC00126580,38.8878,-86.5519
-9.2,USC00126705,38.5556,-86.4858
-6.65,USC00126830,40.0739,-87.5067
-7.5,USC00126989,41.3392,-86.3358
-5.0,USC00127069,40.4175,-84.9925
-3.35,USC00127125,38.3567,-87.5906
-7.8,USC00127298,40.9239,-87.1753
-9.15,USC00127370,39.8544,-84.8778
-6.65,USC00127482,41.0664,-86.2097
-8.6,USC00127522,39.7594,-87.2269
-5.25,USC00127646,39.6042,-85.4533
-7.75,USC00127724,38.1642,-86.8094
-3.9,USC00127935,38.9822,-85.8989
-5.25,USC00127959,39.1614,-87.2436
-4.75,USC00127999,39.5283,-85.7914
-3.9,USC00128036,38.5528,-86.7944
-4.45,USC00128290,39.2839,-86.7706
-2.75,USC00128442,38.2692,-87.1631
-5.25,USC00128723,39.4708,-87.4081
-6.65,USC00128784,40.2233,-86.1086
-5.55,USC00128967,37.7953,-87.993
-7.8,USC00128992,41.5436,-87.0319
-3.65,USC00129113,38.7386,-87.4878
-7.8,USC00129222,41.4439,-86.9294
-5.55,USC00129240,41.2633,-85.8678
-6.4,USC00129253,38.6489,-87.1989
-7.25,USC00129430,40.475,-86.9919
-7.5,USC00129557,39.9961,-86.3542
-7.8,USC00129670,41.0267,-86.5867
-5.3,USC00129678,40.1714,-84.9208
-3.3,USC00129724,41.1644,-84.8483
-7.5,USC00129905,40.5614,-86.3425
-13.35,USC00130112,41.0656,-92.7867
-18.6,USC00130133,43.0664,-94.2222
-13.35,USC00130149,40.7039,-93.3703
-16.7,USC00130157,42.7536,-92.8022
-16.1,USC00130200,42.0208,-93.7742
-15.3,USC00130203,41.9519,-93.5656
-10.3,USC00130213,42.1117,-91.2933
-13.85,USC00130241,41.7322,-93.65
-16.15,USC00130364,41.4175,-95.0042
-13.85,USC00130385,41.7069,-94.9222
-13.35,USC00130536,40.8069,-94.0475
-13.85,USC00130576,40.6742,-94.7244
-19.15,USC00130600,41.8814,-92.2764
-16.4,USC00130608,42.2611,-90.423
-13.35,USC00130753,40.7392,-92.4142
-15.25,USC00130807,42.0417,-93.8908
-18.3,USC00130923,43.1056,-93.7444
-14.7,USC00131233,42.065,-94.85
-15.6,USC00131257,42.2978,-91.0117
-14.45,USC00131277,42.0633,-95.8364
-16.4,USC00131319,42.0497,-91.5881
-19.45,USC00131402,43.0603,-92.6717
-15.85,USC00131442,42.7572,-95.5378
-13.3,USC00131533,40.7244,-95.0192
-16.1,USC00131635,41.7947,-90.2639
-15.85,USC00131705,42.2792,-91.525
-17.5,USC00131954,43.3894,-92.0939
-15.6,USC00131962,41.0372,-94.3936
-16.4,USC00132041,42.7256,-94.1953
-17.2,USC00132110,43.3042,-91.7953
-12.5,USC00132171,42.0364,-95.3289
-18.6,USC00132209,41.7367,-93.7236
-12.8,USC00132299,40.6458,-91.5639
-13.6,USC00132364,42.54,-90.6461
-16.15,USC00132573,42.3653,-93.0972
-16.15,USC00132603,42.7753,-91.4536
-12.5,USC00132724,43.4036,-94.7472
-13.6,USC00132789,41.0211,-91.9553
-17.5,USC00132864,42.8825,-91.8303
-18.35,USC00132977,43.2844,-93.6306
-10.85,USC00132999,42.5836,-94.2006
-14.2,USC00133007,40.6222,-91.3339
-12.5,USC00133288,41.0517,-95.7492
-9.75,USC00133438,41.2942,-94.4456
-15.0,USC00133473,41.72,-92.7489
-15.8,USC00133487,42.3647,-92.7594
-15.55,USC00133509,41.6686,-94.4972
-15.8,USC00133517,42.7858,-91.0958
-15.85,USC00133584,42.7561,-93.2019
-14.75,USC00133632,41.6453,-95.3339
-15.0,USC00133718,43.0031,-96.485
-20.55,USC00133909,42.4897,-95.5489
-14.7,USC00134063,41.3664,-93.6481
-13.6,USC00134101,41.6092,-91.505
-15.85,USC00134142,42.5189,-93.2536
-15.55,USC00134228,42.0103,-94.3953
-10.0,USC00134381,40.3967,-91.375
-11.1,USC00134389,40.7356,-91.9697
-13.9,USC00134502,41.3247,-93.1008
-17.5,USC00134561,43.4483,-95.3247
-13.85,USC00134585,40.6233,-93.9342
-11.35,USC00134705,41.5747,-90.4006
-15.0,USC00134735,42.7817,-96.1458
-13.3,USC00134758,40.7244,-93.6453
-16.1,USC00134874,41.8264,-96.0506
-16.1,USC00134894,41.6381,-95.7883
-17.2,USC00134963,41.8606,-90.9222
-15.85,USC00135086,42.4733,-91.4517
-13.35,USC00135123,42.1619,-95.7836
-15.3,USC00135131,42.0772,-90.6647
-15.0,USC00135198,42.0647,-92.9244
-16.65,USC00135230,43.1631,-93.1953
-25.25,USC00135493,43.3828,-95.1842
-14.7,USC00135769,40.7053,-94.2428
-15.55,USC00135796,40.9486,-91.5647
-15.25,USC00135837,41.4075,-91.0728
-11.1,USC00135844,41.4714,-91.0464
-17.75,USC00135952,43.0453,-92.3122
-15.0,USC00135992,41.7117,-93.0297
-14.7,USC00136151,41.3044,-95.3844
-17.5,USC00136199,42.68,-91.875
-15.25,USC00136243,42.0697,-96.1258
-17.75,USC00136305,43.2794,-92.8106
-15.55,USC00136316,41.0194,-93.7503
-14.45,USC00136566,41.8394,-94.1106
-16.1,USC00136719,42.7292,-94.6614
-16.95,USC00136766,43.09,-91.5581
-18.6,USC00136800,43.0864,-95.6292
-13.3,USC00136940,41.0036,-95.2419
-12.2,USC00137147,43.43,-96.1686
-15.85,USC00137161,42.3969,-94.6292
-15.25,USC00137312,42.4194,-94.9761
-17.75,USC00137386,43.1792,-95.6603
-19.75,USC00137594,43.1803,-95.8533
-12.5,USC00137613,40.7719,-95.3567
-18.9,USC00137664,43.4047,-95.7483
-12.2,USC00137669,40.7361,-95.6431
-13.85,USC00137678,41.3372,-92.2278
-16.95,USC00137700,43.0558,-96.1525
-20.0,USC00137726,42.8931,-95.0653
-22.5,USC00137844,43.1653,-95.1467
-18.05,USC00137859,43.4231,-95.1394
-16.65,USC00137892,42.6333,-91.8633
-15.55,USC00137979,42.6469,-95.1933
-15.0,USC00138266,41.7797,-91.1269
-16.4,USC00138296,42.0356,-92.5806
-16.95,USC00138339,42.8125,-92.2575
-16.95,USC00138568,42.1703,-92.0078
-15.0,USC00138688,41.2825,-91.7078
-14.45,USC00138755,43.2742,-91.4711
-15.0,USC00138806,42.4686,-93.7975
-15.0,USC00139067,41.665,-91.9978
-15.6,USC00139132,41.315,-94.0183
-10.0,USC00140010,38.9267,-97.2128
-6.7,USC00140200,39.4483,-98.9703
-2.2,USC00140365,37.1942,-99.7633
-10.55,USC00140408,39.5486,-95.1183
-3.05,USC00140439,39.7994,101.0422
-13.6,USC00140482,39.8311,-96.1833
-12.5,USC00140682,39.8186,-97.6378
-9.45,USC00140693,39.4575,-98.1125
-8.9,USC00140810,37.2758,-95.4728
-3.85,USC00140865,38.5636,-99.235
-11.95,USC00140957,39.0636,-94.8961
-3.65,USC00141029,39.3672,101.4461
-1.1,USC00141068,38.6689,-99.7883
-12.2,USC00141179,39.8775,-98.3036
-10.85,USC00141351,38.0211,-96.6036
-2.75,USC00141383,38.7978,-99.7231
-8.6,USC00141428,37.6728,-95.3783
-10.0,USC00141435,38.9644,-97.0119
-0.25,USC00141522,37.8133,100.3456
-11.95,USC00141559,39.3739,-97.1275
-13.05,USC00141612,38.9408,-95.3397
-6.4,USC00141673,37.0614,-95.6356
-2.75,USC00141699,39.3925,101.0689
-0.55,USC00141704,37.2733,-99.3289
-5.8,USC00141740,37.1767,-94.8428
-11.65,USC00141761,39.5592,-97.6697
-9.4,USC00141858,38.3703,-96.5483
-13.6,USC00141867,38.6758,-96.5097
-11.7,USC00141874,39.7811,-97.8956
-7.5,USC00142401,37.8183,-96.8444
0.85,USC00142432,37.0058,101.8867
-6.65,USC00142459,38.7297,-98.225
